code_module,code_presentation,id_student,site_count
DDD,2014J,509998,10
DDD,2014J,510424,208
DDD,2014J,510456,1406
DDD,2014J,510532,1
DDD,2014J,511345,373
DDD,2014J,511676,332
DDD,2014J,512046,295
DDD,2014J,513283,298
DDD,2014J,514277,145
DDD,2014J,514324,44
DDD,2014J,515052,142
DDD,2014J,515645,153
DDD,2014J,516405,20
DDD,2014J,516562,255
DDD,2014J,518244,687
DDD,2014J,519116,101
DDD,2014J,519941,178
DDD,2014J,520349,470
DDD,2014J,523762,208
DDD,2014J,523817,11
DDD,2014J,524427,308
DDD,2014J,525068,248
DDD,2014J,525870,360
DDD,2014J,526352,309
DDD,2014J,526699,56
DDD,2014J,526912,502
DDD,2014J,528175,218
DDD,2014J,528363,364
DDD,2014J,528535,92
DDD,2014J,529789,12
DDD,2014J,529885,1
DDD,2014J,531646,290
DDD,2014J,532236,185
DDD,2014J,534827,61
DDD,2014J,535220,206
DDD,2014J,535351,15
DDD,2014J,536296,450
DDD,2014J,536736,1
DDD,2014J,537463,71
DDD,2014J,537577,412
DDD,2014J,540821,539
DDD,2014J,543478,318
DDD,2014J,543976,24
DDD,2014J,544612,342
DDD,2014J,544649,430
DDD,2014J,545127,2
DDD,2014J,545752,208
DDD,2014J,546299,173
DDD,2014J,546773,162
DDD,2014J,547786,1
DDD,2014J,548486,41
DDD,2014J,548851,10
DDD,2014J,549626,218
DDD,2014J,550142,142
DDD,2014J,550358,151
DDD,2014J,550380,273
DDD,2014J,551332,115
DDD,2014J,551440,53
DDD,2014J,551595,68
DDD,2014J,552114,314
DDD,2014J,552965,1255
DDD,2014J,553367,644
DDD,2014J,553576,42
DDD,2014J,554215,15
DDD,2014J,554407,5
DDD,2014J,554746,192
DDD,2014J,554863,322
DDD,2014J,554885,29
DDD,2014J,555132,134
DDD,2014J,555989,253
DDD,2014J,556007,9
DDD,2014J,556374,80
DDD,2014J,556514,770
DDD,2014J,557083,27
DDD,2014J,557237,569
DDD,2014J,557389,1402
DDD,2014J,557474,60
DDD,2014J,559447,912
DDD,2014J,559707,177
DDD,2014J,559852,549
DDD,2014J,560301,225
DDD,2014J,561848,37
DDD,2014J,561904,994
DDD,2014J,562100,142
DDD,2014J,562619,181
DDD,2014J,562827,90
DDD,2014J,562890,61
DDD,2014J,563453,578
DDD,2014J,563595,204
DDD,2014J,563710,120
DDD,2014J,563845,927
DDD,2014J,563847,5
DDD,2014J,564000,192
DDD,2014J,564643,48
DDD,2014J,565006,331
DDD,2014J,565209,198
DDD,2014J,565446,138
DDD,2014J,566134,12
DDD,2014J,566300,824
DDD,2014J,566482,326
DDD,2014J,566553,422
DDD,2014J,566712,24
DDD,2014J,567176,13
DDD,2014J,567281,65
DDD,2014J,567285,805
DDD,2014J,568103,292
DDD,2014J,568297,166
DDD,2014J,568415,150
DDD,2014J,568446,883
DDD,2014J,569633,293
DDD,2014J,569737,1588
DDD,2014J,569749,115
DDD,2014J,569840,725
DDD,2014J,570119,457
DDD,2014J,570411,631
DDD,2014J,570863,416
DDD,2014J,571292,6
DDD,2014J,571382,82
DDD,2014J,571644,1062
DDD,2014J,572156,1110
DDD,2014J,572281,677
DDD,2014J,572414,31
DDD,2014J,572430,106
DDD,2014J,572434,222
DDD,2014J,572722,60
DDD,2014J,572880,333
DDD,2014J,573328,144
DDD,2014J,573646,11
DDD,2014J,573742,156
DDD,2014J,573969,173
DDD,2014J,574347,111
DDD,2014J,574431,1002
DDD,2014J,574612,232
DDD,2014J,574843,303
DDD,2014J,574866,55
DDD,2014J,574928,973
DDD,2014J,575009,887
DDD,2014J,575200,106
DDD,2014J,575337,13
DDD,2014J,575380,1089
DDD,2014J,575398,295
DDD,2014J,575566,35
DDD,2014J,575855,588
DDD,2014J,575999,54
DDD,2014J,576306,567
DDD,2014J,576515,1272
DDD,2014J,576885,1135
DDD,2014J,577196,20
DDD,2014J,577359,2
DDD,2014J,577520,403
DDD,2014J,577526,229
DDD,2014J,577566,305
DDD,2014J,577638,62
DDD,2014J,577652,857
DDD,2014J,577751,375
DDD,2014J,577934,22
DDD,2014J,577937,415
DDD,2014J,577977,137
DDD,2014J,578395,468
DDD,2014J,578427,231
DDD,2014J,578616,322
DDD,2014J,578646,406
DDD,2014J,578857,209
DDD,2014J,579017,275
DDD,2014J,579172,889
DDD,2014J,579386,426
DDD,2014J,580450,180
DDD,2014J,580458,964
DDD,2014J,580534,27
DDD,2014J,580838,13
DDD,2014J,582009,458
DDD,2014J,582197,445
DDD,2014J,582608,224
DDD,2014J,583092,79
DDD,2014J,583147,55
DDD,2014J,583276,162
DDD,2014J,583604,4
DDD,2014J,584038,172
DDD,2014J,584077,15
DDD,2014J,584591,93
DDD,2014J,584981,616
DDD,2014J,585153,946
DDD,2014J,585354,103
DDD,2014J,585432,741
DDD,2014J,585526,211
DDD,2014J,585626,1291
DDD,2014J,585773,1131
DDD,2014J,585832,608
DDD,2014J,585998,20
DDD,2014J,586121,271
DDD,2014J,586315,766
DDD,2014J,586444,288
DDD,2014J,586729,391
DDD,2014J,586946,436
DDD,2014J,586957,2
DDD,2014J,587140,1124
DDD,2014J,587375,713
DDD,2014J,587446,488
DDD,2014J,587576,437
DDD,2014J,587579,991
DDD,2014J,587772,22
DDD,2014J,587777,10
DDD,2014J,588058,67
DDD,2014J,588179,151
DDD,2014J,588203,615
DDD,2014J,588240,681
DDD,2014J,588954,12
DDD,2014J,589279,370
DDD,2014J,589585,431
DDD,2014J,590110,171
DDD,2014J,590127,368
DDD,2014J,590227,304
DDD,2014J,590340,1140
DDD,2014J,590562,186
DDD,2014J,590616,172
DDD,2014J,590632,4
DDD,2014J,590753,30
DDD,2014J,590886,585
DDD,2014J,590920,414
DDD,2014J,591540,328
DDD,2014J,591852,195
DDD,2014J,592214,1254
DDD,2014J,592221,189
DDD,2014J,592344,64
DDD,2014J,592661,498
DDD,2014J,592899,210
DDD,2014J,593099,624
DDD,2014J,593373,230
DDD,2014J,593556,47
DDD,2014J,593903,354
DDD,2014J,593976,348
DDD,2014J,594033,598
DDD,2014J,594048,309
DDD,2014J,594071,432
DDD,2014J,594161,485
DDD,2014J,594329,159
DDD,2014J,594950,634
DDD,2014J,595215,668
DDD,2014J,595310,776
DDD,2014J,595396,24
DDD,2014J,595741,233
DDD,2014J,595787,236
DDD,2014J,595876,313
DDD,2014J,595883,304
DDD,2014J,596322,1223
DDD,2014J,596359,263
DDD,2014J,596420,157
DDD,2014J,596620,74
DDD,2014J,596759,940
DDD,2014J,597529,501
DDD,2014J,597608,603
DDD,2014J,597779,44
DDD,2014J,597786,658
DDD,2014J,597814,40
DDD,2014J,598103,423
DDD,2014J,598123,11
DDD,2014J,598141,983
DDD,2014J,598283,106
DDD,2014J,598303,103
DDD,2014J,598493,70
DDD,2014J,598536,158
DDD,2014J,599083,1064
DDD,2014J,599270,21
DDD,2014J,599651,54
DDD,2014J,599837,43
DDD,2014J,600033,1517
DDD,2014J,600502,432
DDD,2014J,600554,52
DDD,2014J,600616,61
DDD,2014J,600680,384
DDD,2014J,601418,219
DDD,2014J,601488,311
DDD,2014J,602029,922
DDD,2014J,602185,443
DDD,2014J,602318,507
DDD,2014J,602528,270
DDD,2014J,603224,1432
DDD,2014J,603303,574
DDD,2014J,603406,318
DDD,2014J,603490,40
DDD,2014J,603493,197
DDD,2014J,603726,48
DDD,2014J,603961,252
DDD,2014J,604500,251
DDD,2014J,604632,11
DDD,2014J,604671,192
DDD,2014J,604709,198
DDD,2014J,605070,501
DDD,2014J,605118,188
DDD,2014J,605313,7
DDD,2014J,605488,479
DDD,2014J,605676,5
DDD,2014J,605759,1304
DDD,2014J,605859,15
DDD,2014J,605876,1069
DDD,2014J,606089,7
DDD,2014J,606757,553
DDD,2014J,606837,185
DDD,2014J,607483,412
DDD,2014J,607525,400
DDD,2014J,607638,624
DDD,2014J,607767,389
DDD,2014J,607975,219
DDD,2014J,608746,374
DDD,2014J,608775,994
DDD,2014J,608842,582
DDD,2014J,608943,60
DDD,2014J,609242,10
DDD,2014J,609245,906
DDD,2014J,609556,685
DDD,2014J,609655,27
DDD,2014J,610197,426
DDD,2014J,610537,40
DDD,2014J,610609,2
DDD,2014J,610622,24
DDD,2014J,610828,421
DDD,2014J,611013,105
DDD,2014J,611159,324
DDD,2014J,611235,132
DDD,2014J,611356,27
DDD,2014J,611588,177
DDD,2014J,611790,507
DDD,2014J,611800,708
DDD,2014J,611865,29
DDD,2014J,611982,179
DDD,2014J,612443,59
DDD,2014J,612615,10
DDD,2014J,612717,676
DDD,2014J,612979,5
DDD,2014J,613910,55
DDD,2014J,614471,88
DDD,2014J,614683,71
DDD,2014J,614791,167
DDD,2014J,614912,19
DDD,2014J,614930,158
DDD,2014J,615183,401
DDD,2014J,616862,64
DDD,2014J,617249,314
DDD,2014J,617850,295
DDD,2014J,617952,272
DDD,2014J,617993,116
DDD,2014J,618033,245
DDD,2014J,618531,1
DDD,2014J,618737,584
DDD,2014J,618989,1582
DDD,2014J,619055,57
DDD,2014J,619851,301
DDD,2014J,619907,347
DDD,2014J,619910,1029
DDD,2014J,621001,25
DDD,2014J,621659,210
DDD,2014J,622246,301
DDD,2014J,622384,39
DDD,2014J,622555,293
DDD,2014J,622597,384
DDD,2014J,622626,229
DDD,2014J,623190,171
DDD,2014J,623223,139
DDD,2014J,623225,689
DDD,2014J,623276,463
DDD,2014J,623289,603
DDD,2014J,623407,2
DDD,2014J,623641,338
DDD,2014J,623864,330
DDD,2014J,623937,653
DDD,2014J,623968,973
DDD,2014J,624891,611
DDD,2014J,625283,314
DDD,2014J,625467,1388
DDD,2014J,625502,59
DDD,2014J,625555,330
DDD,2014J,625765,154
DDD,2014J,626132,1262
DDD,2014J,626179,384
DDD,2014J,626386,97
DDD,2014J,626546,206
DDD,2014J,626630,195
DDD,2014J,627097,170
DDD,2014J,627236,423
DDD,2014J,627295,532
DDD,2014J,627367,20
DDD,2014J,627416,29
DDD,2014J,627453,206
DDD,2014J,627476,482
DDD,2014J,627618,313
DDD,2014J,627695,240
DDD,2014J,628259,378
DDD,2014J,628390,778
DDD,2014J,628437,630
DDD,2014J,628519,233
DDD,2014J,628593,576
DDD,2014J,628631,290
DDD,2014J,628662,130
DDD,2014J,628733,23
DDD,2014J,629309,1652
DDD,2014J,629379,446
DDD,2014J,629703,1591
DDD,2014J,629878,536
DDD,2014J,630328,84
DDD,2014J,630354,168
DDD,2014J,630380,354
DDD,2014J,630775,3
DDD,2014J,630858,715
DDD,2014J,630900,546
DDD,2014J,631055,373
DDD,2014J,631240,225
DDD,2014J,631293,84
DDD,2014J,631295,53
DDD,2014J,631336,126
DDD,2014J,631486,10
DDD,2014J,631513,21
DDD,2014J,631603,359
DDD,2014J,631835,913
DDD,2014J,631960,17
DDD,2014J,631998,519
DDD,2014J,632093,914
DDD,2014J,632314,221
DDD,2014J,632645,374
DDD,2014J,632719,60
DDD,2014J,632795,89
DDD,2014J,632831,175
DDD,2014J,632877,1792
DDD,2014J,633237,53
DDD,2014J,633295,931
DDD,2014J,633331,120
DDD,2014J,633409,73
DDD,2014J,633414,398
DDD,2014J,633475,233
DDD,2014J,633574,621
DDD,2014J,633618,269
DDD,2014J,634035,206
DDD,2014J,634037,259
DDD,2014J,634047,403
DDD,2014J,634305,890
DDD,2014J,634489,291
DDD,2014J,634508,154
DDD,2014J,634646,124
DDD,2014J,634693,296
DDD,2014J,634966,298
DDD,2014J,635170,303
DDD,2014J,635255,579
DDD,2014J,635418,758
DDD,2014J,635986,22
DDD,2014J,635992,912
DDD,2014J,636243,118
DDD,2014J,636364,1048
DDD,2014J,636420,64
DDD,2014J,636451,286
DDD,2014J,636484,290
DDD,2014J,636503,369
DDD,2014J,636594,393
DDD,2014J,636697,562
DDD,2014J,636875,158
DDD,2014J,637064,108
DDD,2014J,637075,75
DDD,2014J,637347,152
DDD,2014J,637374,119
DDD,2014J,637473,371
DDD,2014J,637691,164
DDD,2014J,638023,27
DDD,2014J,638051,256
DDD,2014J,638131,76
DDD,2014J,638202,83
DDD,2014J,638243,28
DDD,2014J,638384,569
DDD,2014J,639190,19
DDD,2014J,639514,907
DDD,2014J,639766,1016
DDD,2014J,640144,146
DDD,2014J,640178,450
DDD,2014J,640691,56
DDD,2014J,640773,758
DDD,2014J,640836,258
DDD,2014J,640942,1083
DDD,2014J,640975,1555
DDD,2014J,640982,484
DDD,2014J,641192,36
DDD,2014J,641253,650
DDD,2014J,641305,67
DDD,2014J,641315,1817
DDD,2014J,641557,26
DDD,2014J,641609,134
DDD,2014J,641744,611
DDD,2014J,641845,51
DDD,2014J,641896,308
DDD,2014J,642139,195
DDD,2014J,642222,109
DDD,2014J,642230,127
DDD,2014J,642310,1097
DDD,2014J,642443,784
DDD,2014J,642474,2220
DDD,2014J,642501,842
DDD,2014J,642625,141
DDD,2014J,642744,89
DDD,2014J,642764,91
DDD,2014J,642838,399
DDD,2014J,643006,615
DDD,2014J,643036,177
DDD,2014J,643126,1405
DDD,2014J,643199,203
DDD,2014J,643230,69
DDD,2014J,643280,285
DDD,2014J,643285,987
DDD,2014J,643542,139
DDD,2014J,643729,407
DDD,2014J,643758,230
DDD,2014J,644159,313
DDD,2014J,644229,404
DDD,2014J,644310,99
DDD,2014J,644409,501
DDD,2014J,644457,311
DDD,2014J,644474,315
DDD,2014J,644516,46
DDD,2014J,644525,614
DDD,2014J,644567,260
DDD,2014J,644956,685
DDD,2014J,644964,652
DDD,2014J,645019,69
DDD,2014J,645031,847
DDD,2014J,645054,323
DDD,2014J,645081,784
DDD,2014J,645147,128
DDD,2014J,645219,644
DDD,2014J,645322,94
DDD,2014J,645353,20
DDD,2014J,645425,302
DDD,2014J,645434,892
DDD,2014J,645499,411
DDD,2014J,645512,40
DDD,2014J,645551,401
DDD,2014J,645792,741
DDD,2014J,645818,478
DDD,2014J,645864,569
DDD,2014J,645866,120
DDD,2014J,645939,659
DDD,2014J,645962,91
DDD,2014J,646006,497
DDD,2014J,646077,1
DDD,2014J,646090,747
DDD,2014J,646314,73
DDD,2014J,646322,517
DDD,2014J,646344,320
DDD,2014J,646359,343
DDD,2014J,646391,47
DDD,2014J,646489,667
DDD,2014J,646589,249
DDD,2014J,646689,34
DDD,2014J,646700,215
DDD,2014J,646836,297
DDD,2014J,646952,526
DDD,2014J,646957,138
DDD,2014J,647166,1916
DDD,2014J,647215,1372
DDD,2014J,647218,105
DDD,2014J,647227,252
DDD,2014J,647305,106
DDD,2014J,647318,34
DDD,2014J,647368,98
DDD,2014J,647373,473
DDD,2014J,647464,322
DDD,2014J,647488,472
DDD,2014J,647565,254
DDD,2014J,647604,47
DDD,2014J,647605,555
DDD,2014J,647612,327
DDD,2014J,647614,83
DDD,2014J,647647,270
DDD,2014J,647824,4
DDD,2014J,647879,250
DDD,2014J,647920,1
DDD,2014J,647937,446
DDD,2014J,647947,56
DDD,2014J,647968,6
DDD,2014J,648172,972
DDD,2014J,648183,878
DDD,2014J,648269,203
DDD,2014J,648321,693
DDD,2014J,648419,241
DDD,2014J,648428,1375
DDD,2014J,648570,413
DDD,2014J,648597,81
DDD,2014J,648695,69
DDD,2014J,648766,723
DDD,2014J,648833,3
DDD,2014J,648841,129
DDD,2014J,648854,873
DDD,2014J,648880,20
DDD,2014J,648898,1162
DDD,2014J,648920,1144
DDD,2014J,648947,45
DDD,2014J,648959,104
DDD,2014J,649014,247
DDD,2014J,649041,360
DDD,2014J,649078,1719
DDD,2014J,649090,224
DDD,2014J,649120,62
DDD,2014J,649214,587
DDD,2014J,649261,350
DDD,2014J,649321,161
DDD,2014J,649383,314
DDD,2014J,649394,2
DDD,2014J,649413,704
DDD,2014J,649514,403
DDD,2014J,649552,259
DDD,2014J,649614,272
DDD,2014J,649688,255
DDD,2014J,649745,437
DDD,2014J,649761,88
DDD,2014J,649780,202
DDD,2014J,649819,500
DDD,2014J,649880,115
DDD,2014J,649949,140
DDD,2014J,649963,26
DDD,2014J,650010,376
DDD,2014J,650074,1
DDD,2014J,650091,135
DDD,2014J,650232,134
DDD,2014J,650243,25
DDD,2014J,650271,94
DDD,2014J,650279,305
DDD,2014J,650376,572
DDD,2014J,650414,22
DDD,2014J,650420,270
DDD,2014J,650434,1126
DDD,2014J,650442,338
DDD,2014J,650478,205
DDD,2014J,650515,121
DDD,2014J,650642,274
DDD,2014J,650684,440
DDD,2014J,650711,321
DDD,2014J,650850,185
DDD,2014J,650946,697
DDD,2014J,650947,359
DDD,2014J,650957,116
DDD,2014J,650993,521
DDD,2014J,651048,12
DDD,2014J,651058,20
DDD,2014J,651061,360
DDD,2014J,651120,648
DDD,2014J,651174,4
DDD,2014J,651176,122
DDD,2014J,651267,59
DDD,2014J,651481,30
DDD,2014J,651493,347
DDD,2014J,651495,593
DDD,2014J,651507,82
DDD,2014J,651508,812
DDD,2014J,651561,97
DDD,2014J,651579,116
DDD,2014J,651619,505
DDD,2014J,651627,550
DDD,2014J,651672,161
DDD,2014J,651728,153
DDD,2014J,651759,1272
DDD,2014J,651804,339
DDD,2014J,651942,280
DDD,2014J,651963,1
DDD,2014J,652048,119
DDD,2014J,652103,788
DDD,2014J,652267,365
DDD,2014J,652292,159
DDD,2014J,652293,181
DDD,2014J,652318,712
DDD,2014J,652428,244
DDD,2014J,652617,633
DDD,2014J,652619,275
DDD,2014J,652680,1405
DDD,2014J,652732,402
DDD,2014J,652881,178
DDD,2014J,652965,567
DDD,2014J,653031,126
DDD,2014J,653051,114
DDD,2014J,653060,18
DDD,2014J,653171,392
DDD,2014J,653296,3
DDD,2014J,653319,189
DDD,2014J,653354,122
DDD,2014J,653412,442
DDD,2014J,653452,274
DDD,2014J,653550,668
DDD,2014J,653569,538
DDD,2014J,653711,428
DDD,2014J,653729,207
DDD,2014J,653759,242
DDD,2014J,653768,366
DDD,2014J,653793,1302
DDD,2014J,653914,217
DDD,2014J,653942,52
DDD,2014J,654091,33
DDD,2014J,654110,292
DDD,2014J,654282,156
DDD,2014J,654341,538
DDD,2014J,654401,372
DDD,2014J,654414,1417
DDD,2014J,654443,125
DDD,2014J,654502,98
DDD,2014J,654504,125
DDD,2014J,654807,1464
DDD,2014J,654863,5
DDD,2014J,654880,255
DDD,2014J,654882,368
DDD,2014J,654938,38
DDD,2014J,655039,197
DDD,2014J,655128,1467
DDD,2014J,655136,230
DDD,2014J,655322,432
DDD,2014J,655362,251
DDD,2014J,655585,397
DDD,2014J,655600,817
DDD,2014J,655806,237
DDD,2014J,655816,872
DDD,2014J,655834,293
DDD,2014J,655910,67
DDD,2014J,655930,514
DDD,2014J,655972,94
DDD,2014J,656073,157
DDD,2014J,656079,67
DDD,2014J,656115,30
DDD,2014J,656164,533
DDD,2014J,656175,42
DDD,2014J,656183,680
DDD,2014J,656193,183
DDD,2014J,656280,65
DDD,2014J,656393,233
DDD,2014J,656454,442
DDD,2014J,656459,56
DDD,2014J,656496,337
DDD,2014J,656526,400
DDD,2014J,656682,63
DDD,2014J,656766,341
DDD,2014J,656826,131
DDD,2014J,656934,492
DDD,2014J,656987,174
DDD,2014J,657071,29
DDD,2014J,657077,782
DDD,2014J,657245,484
DDD,2014J,669530,15
DDD,2014J,674193,45
DDD,2014J,674206,177
DDD,2014J,674277,3
DDD,2014J,674278,88
DDD,2014J,674388,266
DDD,2014J,674393,215
DDD,2014J,674419,34
DDD,2014J,674437,146
DDD,2014J,674440,344
DDD,2014J,674469,37
DDD,2014J,674651,347
DDD,2014J,674879,508
DDD,2014J,674989,240
DDD,2014J,674997,289
DDD,2014J,675050,71
DDD,2014J,675052,8
DDD,2014J,675062,789
DDD,2014J,675144,255
DDD,2014J,675253,43
DDD,2014J,675256,618
DDD,2014J,675471,10
DDD,2014J,675493,142
DDD,2014J,675516,267
DDD,2014J,675539,680
DDD,2014J,675638,18
DDD,2014J,675656,27
DDD,2014J,675699,80
DDD,2014J,675919,469
DDD,2014J,675945,5
DDD,2014J,675993,261
DDD,2014J,676010,196
DDD,2014J,676087,1216
DDD,2014J,676138,176
DDD,2014J,676155,297
DDD,2014J,676204,16
DDD,2014J,676368,33
DDD,2014J,676373,220
DDD,2014J,676498,337
DDD,2014J,676516,1058
DDD,2014J,676538,372
DDD,2014J,676553,422
DDD,2014J,676589,450
DDD,2014J,676596,307
DDD,2014J,676642,26
DDD,2014J,676766,138
DDD,2014J,676787,1327
DDD,2014J,676807,285
DDD,2014J,676809,187
DDD,2014J,676852,746
DDD,2014J,676865,376
DDD,2014J,676903,173
DDD,2014J,676963,443
DDD,2014J,676964,1492
DDD,2014J,677270,7
DDD,2014J,677316,173
DDD,2014J,677374,158
DDD,2014J,677444,110
DDD,2014J,677579,338
DDD,2014J,677601,66
DDD,2014J,677606,217
DDD,2014J,677629,120
DDD,2014J,677632,95
DDD,2014J,677832,456
DDD,2014J,677988,16
DDD,2014J,678041,305
DDD,2014J,678058,112
DDD,2014J,678065,211
DDD,2014J,678102,605
DDD,2014J,678219,108
DDD,2014J,678231,55
DDD,2014J,678233,481
DDD,2014J,678240,517
DDD,2014J,678262,33
DDD,2014J,678490,450
DDD,2014J,678605,278
DDD,2014J,678737,9
DDD,2014J,678790,237
DDD,2014J,678844,245
DDD,2014J,678941,288
DDD,2014J,679000,150
DDD,2014J,679179,40
DDD,2014J,679255,84
DDD,2014J,679388,13
DDD,2014J,679395,314
DDD,2014J,679427,41
DDD,2014J,679454,387
DDD,2014J,679525,1262
DDD,2014J,679558,73
DDD,2014J,679582,94
DDD,2014J,679760,36
DDD,2014J,679777,969
DDD,2014J,679854,1109
DDD,2014J,679897,312
DDD,2014J,680017,585
DDD,2014J,680025,275
DDD,2014J,680087,203
DDD,2014J,680293,12
DDD,2014J,680314,110
DDD,2014J,680331,80
DDD,2014J,680373,207
DDD,2014J,680414,326
DDD,2014J,680431,442
DDD,2014J,680492,778
DDD,2014J,680612,37
DDD,2014J,680626,88
DDD,2014J,680698,1
DDD,2014J,680728,110
DDD,2014J,680733,71
DDD,2014J,680764,156
DDD,2014J,680807,31
DDD,2014J,680812,150
DDD,2014J,680817,229
DDD,2014J,680973,83
DDD,2014J,680981,31
DDD,2014J,680996,151
DDD,2014J,681059,235
DDD,2014J,681125,70
DDD,2014J,681182,117
DDD,2014J,681210,140
DDD,2014J,681211,77
DDD,2014J,681241,430
DDD,2014J,681356,152
DDD,2014J,681425,318
DDD,2014J,681440,623
DDD,2014J,681495,91
DDD,2014J,681528,57
DDD,2014J,681695,5
DDD,2014J,681705,56
DDD,2014J,681729,774
DDD,2014J,681746,723
DDD,2014J,681799,335
DDD,2014J,681854,84
DDD,2014J,681872,12
DDD,2014J,681923,690
DDD,2014J,682018,34
DDD,2014J,682022,310
DDD,2014J,682031,797
DDD,2014J,682117,150
DDD,2014J,682294,657
DDD,2014J,682299,429
DDD,2014J,682306,1405
DDD,2014J,682385,468
DDD,2014J,682541,171
DDD,2014J,682660,572
DDD,2014J,682684,456
DDD,2014J,682692,531
DDD,2014J,682740,398
DDD,2014J,682787,50
DDD,2014J,682813,154
DDD,2014J,682819,180
DDD,2014J,682897,330
DDD,2014J,682968,1265
DDD,2014J,683091,1049
DDD,2014J,683396,249
DDD,2014J,683486,204
DDD,2014J,683487,149
DDD,2014J,683648,645
DDD,2014J,683653,218
DDD,2014J,683713,1199
DDD,2014J,683718,349
DDD,2014J,684095,395
DDD,2014J,684141,275
DDD,2014J,684217,448
DDD,2014J,684233,492
DDD,2014J,684241,474
DDD,2014J,684305,79
DDD,2014J,684407,443
DDD,2014J,684441,172
DDD,2014J,684480,727
DDD,2014J,684632,417
DDD,2014J,684663,90
DDD,2014J,684712,4
DDD,2014J,684744,254
DDD,2014J,684854,636
DDD,2014J,684868,21
DDD,2014J,684936,278
DDD,2014J,685015,524
DDD,2014J,685033,1
DDD,2014J,685069,151
DDD,2014J,685085,174
DDD,2014J,685123,70
DDD,2014J,685191,829
DDD,2014J,685224,567
DDD,2014J,685294,640
DDD,2014J,685412,236
DDD,2014J,685458,559
DDD,2014J,685474,86
DDD,2014J,685546,6
DDD,2014J,685611,1104
DDD,2014J,685615,559
DDD,2014J,685623,176
DDD,2014J,685639,4
DDD,2014J,685697,415
DDD,2014J,685843,437
DDD,2014J,685910,269
DDD,2014J,685964,857
DDD,2014J,686003,8
DDD,2014J,686018,710
DDD,2014J,686038,659
DDD,2014J,686078,222
DDD,2014J,686268,382
DDD,2014J,686312,1173
DDD,2014J,686313,5
DDD,2014J,686370,323
DDD,2014J,686384,193
DDD,2014J,686399,291
DDD,2014J,686549,91
DDD,2014J,686584,289
DDD,2014J,686766,316
DDD,2014J,686838,74
DDD,2014J,686854,226
DDD,2014J,686871,132
DDD,2014J,687050,104
DDD,2014J,687244,74
DDD,2014J,687384,215
DDD,2014J,687411,374
DDD,2014J,687446,311
DDD,2014J,687600,157
DDD,2014J,687715,1
DDD,2014J,687720,191
DDD,2014J,687765,132
DDD,2014J,687777,41
DDD,2014J,687781,742
DDD,2014J,687792,334
DDD,2014J,687823,508
DDD,2014J,687835,372
DDD,2014J,687861,221
DDD,2014J,687975,377
DDD,2014J,687981,231
DDD,2014J,688128,3
DDD,2014J,688171,45
DDD,2014J,688175,245
DDD,2014J,688213,12
DDD,2014J,688284,211
DDD,2014J,688437,309
DDD,2014J,688525,495
DDD,2014J,688571,238
DDD,2014J,688592,249
DDD,2014J,688608,809
DDD,2014J,688656,15
DDD,2014J,688665,12
DDD,2014J,688722,734
DDD,2014J,688843,141
DDD,2014J,688849,14
DDD,2014J,688911,462
DDD,2014J,689017,596
DDD,2014J,689038,304
DDD,2014J,689050,524
DDD,2014J,689135,611
DDD,2014J,689143,41
DDD,2014J,689190,374
DDD,2014J,689198,81
DDD,2014J,689231,570
DDD,2014J,689346,72
DDD,2014J,689418,675
DDD,2014J,689527,67
DDD,2014J,689574,595
DDD,2014J,689650,241
DDD,2014J,689759,258
DDD,2014J,689816,13
DDD,2014J,689900,86
DDD,2014J,689921,1353
DDD,2014J,689956,167
DDD,2014J,689990,656
DDD,2014J,689999,9
DDD,2014J,690118,65
DDD,2014J,690133,182
DDD,2014J,690168,844
DDD,2014J,690181,115
DDD,2014J,690192,447
DDD,2014J,690225,422
DDD,2014J,690240,90
DDD,2014J,690298,29
DDD,2014J,690365,863
DDD,2014J,690600,170
DDD,2014J,690669,129
DDD,2014J,690711,540
DDD,2014J,690733,1137
DDD,2014J,690780,54
DDD,2014J,690783,13
DDD,2014J,690843,1
DDD,2014J,690867,111
DDD,2014J,690882,189
DDD,2014J,690884,617
DDD,2014J,690932,24
DDD,2014J,691040,2
DDD,2014J,691069,287
DDD,2014J,691088,176
DDD,2014J,691202,270
DDD,2014J,691207,624
DDD,2014J,691212,13
DDD,2014J,691257,54
DDD,2014J,691428,110
DDD,2014J,691444,196
DDD,2014J,691640,92
DDD,2014J,691748,17
DDD,2014J,691761,542
DDD,2014J,691782,1774
DDD,2014J,691834,334
DDD,2014J,692426,529
DDD,2014J,692477,490
DDD,2014J,692603,263
DDD,2014J,692652,298
DDD,2014J,692753,91
DDD,2014J,692850,67
DDD,2014J,693047,41
DDD,2014J,693058,608
DDD,2014J,693061,134
DDD,2014J,693082,126
DDD,2014J,693085,862
DDD,2014J,693145,281
DDD,2014J,693161,164
DDD,2014J,693294,186
DDD,2014J,693310,28
DDD,2014J,693441,422
DDD,2014J,693452,370
DDD,2014J,693468,30
DDD,2014J,693488,534
DDD,2014J,693501,2130
DDD,2014J,693565,133
DDD,2014J,693569,426
DDD,2014J,693606,1315
DDD,2014J,693863,3
DDD,2014J,693902,342
DDD,2014J,694006,220
DDD,2014J,694010,657
DDD,2014J,694019,122
DDD,2014J,694147,61
DDD,2014J,694225,32
DDD,2014J,694384,167
DDD,2014J,694634,110
DDD,2014J,694673,389
DDD,2014J,694677,201
