id_student,code_module,code_presentation,gender,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,site_count,CMA,TMA,Exam,final_result,predicted_risk
319325,DDD,2014J,M,A Level or Equivalent,30-40%,35-55,False,0,60,5.0,0.0,0.0,0.0,Withdrawn,1
321952,DDD,2014J,F,A Level or Equivalent,90-100%,0-35,False,0,120,112.0,0.0,65.0,47.0,Fail,1
322137,DDD,2014J,M,HE Qualification,30-40%,55<=,False,0,60,1159.0,0.0,75.0,87.0,Pass,0
323025,DDD,2014J,M,Lower Than A Level,0-10%,35-55,True,0,120,0.0,0.0,0.0,0.0,Withdrawn,1
323680,DDD,2014J,M,Lower Than A Level,60-70%,0-35,False,1,60,558.0,0.0,74.16666666666667,80.0,Pass,0
324338,DDD,2014J,M,A Level or Equivalent,40-50%,0-35,False,0,120,136.0,83.5,83.83333333333333,0.0,Fail,1
328241,DDD,2014J,M,A Level or Equivalent,30-40%,35-55,False,0,120,1500.0,0.0,68.0,78.0,Pass,0
331526,DDD,2014J,F,Lower Than A Level,0-10%,35-55,False,0,120,1.0,0.0,0.0,0.0,Withdrawn,1
333823,DDD,2014J,F,A Level or Equivalent,20-30%,0-35,False,1,60,0.0,0.0,0.0,0.0,Fail,1
334048,DDD,2014J,F,A Level or Equivalent,10-20%,35-55,False,1,60,449.0,0.0,81.66666666666667,87.0,Pass,0
334581,DDD,2014J,M,HE Qualification,80-90%,0-35,False,0,90,354.0,0.0,88.5,78.0,Distinction,0
334973,DDD,2014J,M,HE Qualification,30-40%,35-55,False,0,60,788.0,0.0,89.16666666666667,73.0,Pass,0
335018,DDD,2014J,F,Lower Than A Level,50-60%,0-35,False,2,60,80.0,0.0,57.5,60.0,Pass,1
335922,DDD,2014J,M,A Level or Equivalent,20-30%,0-35,False,1,60,43.0,0.0,77.5,0.0,Withdrawn,1
336213,DDD,2014J,M,A Level or Equivalent,30-40%,0-35,False,0,60,389.0,0.0,86.5,42.0,Pass,0
336218,DDD,2014J,M,Lower Than A Level,70-80%,0-35,False,0,60,184.0,0.0,31.666666666666668,0.0,Fail,1
337048,DDD,2014J,M,A Level or Equivalent,20-30%,0-35,False,4,120,19.0,0.0,29.0,0.0,Withdrawn,1
337359,DDD,2014J,F,A Level or Equivalent,40-50%,0-35,False,0,60,225.0,0.0,75.16666666666667,78.0,Pass,0
338704,DDD,2014J,F,Lower Than A Level,50-60%,0-35,False,0,60,228.0,0.0,86.83333333333333,78.0,Pass,0
339853,DDD,2014J,F,Lower Than A Level,40-50%,0-35,True,0,120,453.0,86.66666666666667,63.0,29.0,Fail,0
340627,DDD,2014J,F,A Level or Equivalent,50-60%,0-35,False,0,60,440.0,0.0,82.5,36.0,Fail,0
341855,DDD,2014J,F,Lower Than A Level,0-10%,0-35,False,1,60,146.0,0.0,34.916666666666664,27.0,Fail,1
341921,DDD,2014J,F,A Level or Equivalent,30-40%,0-35,False,1,60,250.0,0.0,87.66666666666667,58.0,Pass,0
348602,DDD,2014J,F,Post Graduate Qualification,90-100%,35-55,False,0,120,6.0,0.0,0.0,0.0,Withdrawn,1
349688,DDD,2014J,M,A Level or Equivalent,40-50%,0-35,False,0,60,468.0,0.0,77.16666666666667,67.0,Pass,0
349910,DDD,2014J,M,A Level or Equivalent,40-50%,0-35,True,0,60,181.0,0.0,72.0,62.0,Pass,0
350361,DDD,2014J,F,Lower Than A Level,80-90%,0-35,False,0,150,0.0,0.0,0.0,0.0,Withdrawn,1
351080,DDD,2014J,F,A Level or Equivalent,80-90%,0-35,False,0,60,406.0,0.0,61.8,36.0,Fail,0
351244,DDD,2014J,M,A Level or Equivalent,10-20%,0-35,False,1,60,286.0,0.0,69.33333333333333,53.0,Pass,0
352954,DDD,2014J,F,A Level or Equivalent,20-30%,35-55,False,0,120,11.0,0.0,0.0,0.0,Withdrawn,1
353969,DDD,2014J,F,HE Qualification,50-60%,0-35,True,0,60,118.0,0.0,62.66666666666666,0.0,Withdrawn,1
355034,DDD,2014J,F,Lower Than A Level,0-10%,0-35,False,0,120,59.0,0.0,50.0,0.0,Withdrawn,1
356561,DDD,2014J,F,A Level or Equivalent,80-90%,0-35,False,0,90,273.0,0.0,59.5,36.0,Fail,1
359657,DDD,2014J,M,No Formal quals,20-30%,0-35,False,0,120,201.0,0.0,87.5,0.0,Withdrawn,1
361842,DDD,2014J,M,Lower Than A Level,60-70%,0-35,False,1,60,2.0,0.0,0.0,0.0,Fail,1
364307,DDD,2014J,F,A Level or Equivalent,30-40%,0-35,False,1,150,25.0,0.0,0.0,0.0,Withdrawn,1
365375,DDD,2014J,F,A Level or Equivalent,40-50%,35-55,False,0,60,148.0,0.0,72.0,0.0,Withdrawn,1
365893,DDD,2014J,M,A Level or Equivalent,0-10%,0-35,False,1,60,176.0,0.0,53.125,49.0,Pass,1
367309,DDD,2014J,F,A Level or Equivalent,Unknown,0-35,False,0,60,1143.0,0.0,69.33333333333333,71.0,Pass,0
368195,DDD,2014J,M,Lower Than A Level,40-50%,0-35,False,0,60,168.0,0.0,71.0,0.0,Withdrawn,1
370089,DDD,2014J,M,HE Qualification,40-50%,35-55,False,1,60,277.0,0.0,79.57142857142857,78.0,Pass,0
370100,DDD,2014J,M,A Level or Equivalent,70-80%,0-35,False,0,60,96.0,0.0,62.66666666666666,0.0,Withdrawn,1
370184,DDD,2014J,F,A Level or Equivalent,50-60%,0-35,False,0,60,123.0,0.0,83.0,56.0,Pass,0
370274,DDD,2014J,M,A Level or Equivalent,40-50%,0-35,False,0,60,709.0,0.0,84.16666666666667,53.0,Pass,0
370375,DDD,2014J,M,A Level or Equivalent,20-30%,35-55,False,1,60,759.0,0.0,63.333333333333336,20.0,Fail,0
371019,DDD,2014J,M,Lower Than A Level,60-70%,0-35,False,0,60,417.0,0.0,77.5,96.0,Pass,0
371949,DDD,2014J,M,Lower Than A Level,20-30%,0-35,True,0,60,2.0,0.0,0.0,0.0,Fail,1
373280,DDD,2014J,M,A Level or Equivalent,30-40%,0-35,False,1,120,10.0,0.0,72.28571428571429,0.0,Fail,1
373795,DDD,2014J,F,Lower Than A Level,10-20%,0-35,False,1,60,0.0,0.0,0.0,0.0,Withdrawn,1
376758,DDD,2014J,M,A Level or Equivalent,20-30%,0-35,False,0,60,166.0,0.0,59.0,0.0,Withdrawn,1
378388,DDD,2014J,F,Lower Than A Level,50-60%,0-35,False,0,60,165.0,0.0,47.5,0.0,Withdrawn,1
379336,DDD,2014J,F,Lower Than A Level,80-90%,0-35,False,0,120,1086.0,0.0,85.83333333333333,84.0,Pass,0
380681,DDD,2014J,M,HE Qualification,10-20%,0-35,False,1,60,54.0,0.0,74.5,0.0,Withdrawn,1
381439,DDD,2014J,M,HE Qualification,90-100%,35-55,False,0,60,69.0,0.0,40.5,0.0,Withdrawn,1
384106,DDD,2014J,F,Lower Than A Level,30-40%,0-35,False,0,120,47.0,100.0,0.0,0.0,Withdrawn,1
384295,DDD,2014J,F,Lower Than A Level,50-60%,0-35,False,1,90,150.0,0.0,62.5,47.0,Fail,1
384499,DDD,2014J,M,Lower Than A Level,90-100%,0-35,True,0,60,414.0,0.0,72.83333333333333,51.0,Pass,0
384999,DDD,2014J,F,HE Qualification,20-30%,35-55,False,1,60,574.0,0.0,80.1,96.0,Distinction,0
385019,DDD,2014J,F,Lower Than A Level,10-20%,35-55,True,2,60,46.0,0.0,10.0,0.0,Fail,1
385495,DDD,2014J,M,A Level or Equivalent,30-40%,35-55,False,1,60,8.0,0.0,83.6,0.0,Fail,1
385563,DDD,2014J,M,A Level or Equivalent,90-100%,35-55,False,0,120,310.0,0.0,51.833333333333336,73.0,Pass,0
386140,DDD,2014J,F,Lower Than A Level,80-90%,35-55,False,1,60,125.0,0.0,57.0,0.0,Fail,1
387359,DDD,2014J,M,Lower Than A Level,50-60%,0-35,False,1,60,314.0,0.0,68.33333333333333,84.0,Pass,0
387364,DDD,2014J,M,HE Qualification,70-80%,35-55,False,0,90,879.0,0.0,59.833333333333336,0.0,Withdrawn,1
389076,DDD,2014J,M,No Formal quals,20-30%,0-35,False,3,120,20.0,0.0,0.0,0.0,Withdrawn,1
390556,DDD,2014J,M,Post Graduate Qualification,10-20%,35-55,False,1,60,54.0,0.0,73.0,91.0,Distinction,0
390849,DDD,2014J,M,Lower Than A Level,50-60%,0-35,False,0,120,187.0,0.0,64.0,51.0,Pass,1
392250,DDD,2014J,M,A Level or Equivalent,40-50%,0-35,False,0,120,0.0,0.0,0.0,0.0,Withdrawn,1
393094,DDD,2014J,M,Lower Than A Level,20-30%,0-35,False,2,150,8.0,0.0,76.0,0.0,Withdrawn,1
393727,DDD,2014J,M,A Level or Equivalent,0-10%,0-35,True,0,60,642.0,0.0,78.33333333333333,53.0,Pass,0
395535,DDD,2014J,M,A Level or Equivalent,0-10%,35-55,True,0,60,211.0,0.0,43.333333333333336,0.0,Withdrawn,1
395980,DDD,2014J,F,Lower Than A Level,10-20%,0-35,False,1,60,1.0,0.0,0.0,0.0,Withdrawn,1
397894,DDD,2014J,M,A Level or Equivalent,40-50%,35-55,False,0,60,1171.0,0.0,79.75,0.0,Withdrawn,0
398816,DDD,2014J,F,A Level or Equivalent,80-90%,0-35,False,0,60,814.0,0.0,61.333333333333336,73.0,Pass,0
399628,DDD,2014J,F,Lower Than A Level,40-50%,0-35,False,0,120,208.0,0.0,52.5,20.0,Fail,1
399772,DDD,2014J,M,HE Qualification,40-50%,0-35,False,1,60,16.0,0.0,0.0,0.0,Withdrawn,1
399794,DDD,2014J,F,HE Qualification,10-20%,0-35,False,1,60,128.0,0.0,55.875,0.0,Fail,1
400091,DDD,2014J,M,A Level or Equivalent,60-70%,0-35,False,1,60,505.0,0.0,69.83333333333333,67.0,Pass,0
402268,DDD,2014J,M,Lower Than A Level,10-20%,0-35,False,0,60,60.0,0.0,60.0,0.0,Withdrawn,1
402829,DDD,2014J,F,HE Qualification,70-80%,0-35,False,0,60,0.0,0.0,0.0,0.0,Withdrawn,1
402958,DDD,2014J,F,A Level or Equivalent,30-40%,0-35,False,0,60,615.0,0.0,63.833333333333336,60.0,Pass,0
403052,DDD,2014J,F,HE Qualification,20-30%,0-35,False,1,120,27.0,0.0,39.6,0.0,Fail,1
406425,DDD,2014J,F,Lower Than A Level,40-50%,0-35,False,0,190,233.0,0.0,80.0,0.0,Withdrawn,1
407487,DDD,2014J,F,A Level or Equivalent,50-60%,0-35,False,1,120,94.0,0.0,74.75,0.0,Fail,1
408344,DDD,2014J,F,A Level or Equivalent,50-60%,0-35,False,0,100,8.0,0.0,0.0,0.0,Fail,1
409120,DDD,2014J,F,A Level or Equivalent,20-30%,0-35,True,1,60,90.0,0.0,55.8,0.0,Withdrawn,1
409205,DDD,2014J,M,A Level or Equivalent,20-30%,0-35,False,0,90,320.0,0.0,69.33333333333333,82.0,Pass,0
410767,DDD,2014J,F,A Level or Equivalent,60-70%,0-35,True,1,90,2032.0,0.0,89.55555555555556,93.0,Pass,0
411549,DDD,2014J,F,A Level or Equivalent,30-40%,0-35,False,0,120,521.0,74.75,47.7,49.0,Fail,0
412717,DDD,2014J,M,HE Qualification,80-90%,35-55,False,0,60,723.0,0.0,73.5,67.0,Pass,0
413087,DDD,2014J,M,HE Qualification,0-10%,0-35,False,0,90,125.0,73.33333333333333,52.285714285714285,0.0,Fail,1
414094,DDD,2014J,F,A Level or Equivalent,30-40%,0-35,True,0,60,329.0,0.0,61.16666666666666,56.0,Fail,0
414963,DDD,2014J,F,A Level or Equivalent,60-70%,0-35,False,0,60,671.0,0.0,72.66666666666667,47.0,Pass,0
416276,DDD,2014J,M,Lower Than A Level,10-20%,0-35,True,1,120,460.0,0.0,90.0,0.0,Withdrawn,1
417157,DDD,2014J,M,Lower Than A Level,10-20%,0-35,False,0,120,0.0,0.0,0.0,0.0,Withdrawn,1
418851,DDD,2014J,M,Lower Than A Level,70-80%,0-35,False,0,60,20.0,0.0,0.0,0.0,Withdrawn,1
419913,DDD,2014J,M,A Level or Equivalent,90-100%,0-35,False,0,120,1045.0,0.0,76.33333333333333,47.0,Pass,0
420141,DDD,2014J,F,A Level or Equivalent,20-30%,0-35,False,0,90,567.0,0.0,88.83333333333333,87.0,Pass,0
420344,DDD,2014J,F,HE Qualification,60-70%,0-35,False,0,120,687.0,0.0,84.75,0.0,Withdrawn,1
420560,DDD,2014J,F,A Level or Equivalent,40-50%,0-35,False,0,120,328.0,0.0,64.0,64.0,Pass,0
420745,DDD,2014J,M,A Level or Equivalent,70-80%,0-35,False,2,120,5.0,0.0,0.0,0.0,Withdrawn,1
420762,DDD,2014J,M,HE Qualification,20-30%,35-55,False,0,60,505.0,0.0,88.66666666666667,93.0,Distinction,0
421185,DDD,2014J,F,A Level or Equivalent,50-60%,0-35,False,1,60,255.0,0.0,70.83333333333333,49.0,Pass,0
421242,DDD,2014J,M,A Level or Equivalent,60-70%,0-35,False,1,60,0.0,0.0,0.0,0.0,Withdrawn,1
422343,DDD,2014J,M,HE Qualification,60-70%,0-35,False,0,90,145.0,87.0,81.2,98.0,Distinction,0
423650,DDD,2014J,M,Lower Than A Level,40-50%,35-55,False,0,60,0.0,0.0,0.0,0.0,Withdrawn,1
424211,DDD,2014J,M,A Level or Equivalent,80-90%,35-55,True,0,60,743.0,0.0,59.833333333333336,58.0,Pass,0
425393,DDD,2014J,F,HE Qualification,10-20%,0-35,False,1,60,0.0,0.0,0.0,0.0,Withdrawn,1
425910,DDD,2014J,F,Lower Than A Level,70-80%,35-55,False,0,60,331.0,0.0,72.5,36.0,Fail,1
428116,DDD,2014J,F,A Level or Equivalent,50-60%,0-35,False,1,60,150.0,0.0,52.333333333333336,58.0,Pass,0
428787,DDD,2014J,F,A Level or Equivalent,80-90%,35-55,True,1,60,697.0,0.0,86.66666666666667,0.0,Withdrawn,1
429740,DDD,2014J,F,Lower Than A Level,30-40%,0-35,False,1,120,10.0,0.0,0.0,0.0,Withdrawn,1
431136,DDD,2014J,M,A Level or Equivalent,10-20%,0-35,False,2,60,128.0,0.0,34.44444444444444,0.0,Fail,1
432642,DDD,2014J,F,A Level or Equivalent,80-90%,35-55,False,0,60,468.0,0.0,75.66666666666667,29.0,Fail,0
434002,DDD,2014J,F,A Level or Equivalent,20-30%,0-35,False,1,120,284.0,0.0,94.88888888888889,91.0,Pass,0
434767,DDD,2014J,M,Lower Than A Level,80-90%,0-35,False,1,120,212.0,0.0,68.33333333333333,0.0,Withdrawn,1
435536,DDD,2014J,F,Lower Than A Level,90-100%,0-35,False,0,60,0.0,0.0,0.0,0.0,Withdrawn,1
435572,DDD,2014J,M,A Level or Equivalent,0-10%,0-35,False,1,60,327.0,0.0,51.833333333333336,53.0,Pass,0
436898,DDD,2014J,F,A Level or Equivalent,20-30%,0-35,True,0,85,393.0,0.0,85.0,96.0,Distinction,0
438135,DDD,2014J,F,Lower Than A Level,10-20%,0-35,False,0,70,44.0,0.0,0.0,0.0,Withdrawn,1
441087,DDD,2014J,F,A Level or Equivalent,10-20%,0-35,False,0,60,367.0,0.0,80.5,58.0,Pass,0
441354,DDD,2014J,M,HE Qualification,30-40%,0-35,False,0,150,9.0,0.0,0.0,0.0,Withdrawn,1
441897,DDD,2014J,F,A Level or Equivalent,90-100%,0-35,False,0,60,127.0,0.0,63.16666666666666,58.0,Pass,0
442017,DDD,2014J,F,A Level or Equivalent,80-90%,35-55,False,0,60,230.0,0.0,68.8,0.0,Withdrawn,1
442191,DDD,2014J,F,Lower Than A Level,40-50%,0-35,True,0,120,0.0,0.0,0.0,0.0,Withdrawn,1
442549,DDD,2014J,M,A Level or Equivalent,20-30%,0-35,False,0,60,237.0,0.0,74.0,0.0,Fail,1
443275,DDD,2014J,M,A Level or Equivalent,90-100%,35-55,False,0,60,719.0,0.0,82.83333333333333,67.0,Pass,0
443539,DDD,2014J,F,HE Qualification,20-30%,0-35,False,0,60,736.0,0.0,72.83333333333333,60.0,Pass,0
444180,DDD,2014J,F,Lower Than A Level,30-40%,0-35,True,0,60,636.0,0.0,84.5,60.0,Pass,0
444388,DDD,2014J,M,Lower Than A Level,0-10%,0-35,False,0,60,0.0,0.0,0.0,0.0,Withdrawn,1
444625,DDD,2014J,M,A Level or Equivalent,30-40%,0-35,False,0,90,0.0,0.0,0.0,0.0,Withdrawn,1
444766,DDD,2014J,M,A Level or Equivalent,40-50%,0-35,False,0,120,1333.0,0.0,78.66666666666667,69.0,Pass,0
444783,DDD,2014J,F,HE Qualification,40-50%,0-35,False,0,60,308.0,0.0,75.25,0.0,Withdrawn,1
445239,DDD,2014J,M,Lower Than A Level,70-80%,35-55,False,0,120,647.0,0.0,91.0,69.0,Pass,0
445351,DDD,2014J,F,Lower Than A Level,60-70%,0-35,False,0,60,6.0,80.0,51.5,0.0,Fail,1
445429,DDD,2014J,M,Lower Than A Level,70-80%,35-55,False,0,60,429.0,0.0,66.33333333333333,53.0,Pass,0
445451,DDD,2014J,M,A Level or Equivalent,80-90%,0-35,False,1,90,627.0,0.0,66.5,71.0,Pass,0
445474,DDD,2014J,M,A Level or Equivalent,40-50%,0-35,False,0,60,0.0,0.0,0.0,0.0,Withdrawn,1
445595,DDD,2014J,M,A Level or Equivalent,20-30%,0-35,False,0,120,0.0,0.0,0.0,0.0,Withdrawn,1
445782,DDD,2014J,M,HE Qualification,80-90%,0-35,False,0,60,119.0,0.0,84.33333333333333,0.0,Withdrawn,1
446097,DDD,2014J,F,A Level or Equivalent,50-60%,0-35,False,0,120,667.0,0.0,63.833333333333336,44.0,Pass,0
446730,DDD,2014J,F,A Level or Equivalent,30-40%,35-55,False,0,60,1070.0,0.0,94.16666666666669,82.0,Pass,0
446761,DDD,2014J,M,A Level or Equivalent,90-100%,0-35,False,0,120,711.0,0.0,76.16666666666667,76.0,Pass,0
447393,DDD,2014J,F,HE Qualification,90-100%,0-35,False,2,370,0.0,0.0,0.0,0.0,Withdrawn,1
447510,DDD,2014J,F,A Level or Equivalent,20-30%,0-35,False,0,120,316.0,0.0,61.0,53.0,Pass,0
447644,DDD,2014J,F,A Level or Equivalent,80-90%,0-35,True,0,90,440.0,92.25,81.8,89.5,Pass,0
464748,DDD,2014J,F,HE Qualification,30-40%,0-35,False,1,60,310.0,0.0,68.75,51.0,Pass,0
464968,DDD,2014J,M,Lower Than A Level,30-40%,0-35,False,0,60,317.0,0.0,79.33333333333333,84.0,Pass,0
465564,DDD,2014J,M,Lower Than A Level,60-70%,35-55,False,0,60,602.0,0.0,82.6,71.0,Pass,0
465629,DDD,2014J,F,Lower Than A Level,0-10%,0-35,False,1,60,310.0,0.0,66.77777777777777,58.0,Pass,0
466230,DDD,2014J,F,A Level or Equivalent,0-10%,0-35,False,0,60,458.0,0.0,80.66666666666667,76.0,Pass,0
466289,DDD,2014J,M,Lower Than A Level,60-70%,0-35,False,0,90,497.0,88.75,76.0,63.5,Pass,0
466714,DDD,2014J,M,A Level or Equivalent,40-50%,0-35,True,3,60,1.0,35.0,34.0,0.0,Withdrawn,1
466956,DDD,2014J,M,Lower Than A Level,50-60%,0-35,False,0,210,0.0,0.0,0.0,0.0,Withdrawn,1
467893,DDD,2014J,F,A Level or Equivalent,40-50%,35-55,False,0,60,768.0,0.0,77.66666666666667,64.0,Pass,0
468386,DDD,2014J,F,HE Qualification,0-10%,0-35,False,3,150,183.0,0.0,69.5,0.0,Fail,1
468720,DDD,2014J,M,Lower Than A Level,60-70%,35-55,False,0,60,338.0,0.0,82.5,73.0,Pass,0
468845,DDD,2014J,F,Lower Than A Level,60-70%,0-35,False,0,60,397.0,0.0,88.16666666666667,78.0,Pass,0
469624,DDD,2014J,M,A Level or Equivalent,60-70%,0-35,False,0,60,300.0,0.0,52.333333333333336,42.0,Fail,0
469633,DDD,2014J,M,A Level or Equivalent,70-80%,0-35,False,0,60,324.0,0.0,83.83333333333333,78.0,Pass,0
470555,DDD,2014J,M,Lower Than A Level,20-30%,0-35,True,1,90,43.0,0.0,0.0,0.0,Fail,1
470914,DDD,2014J,F,Lower Than A Level,40-50%,0-35,False,0,150,231.0,49.5,43.42857142857143,44.0,Pass,1
471781,DDD,2014J,F,A Level or Equivalent,60-70%,0-35,False,2,60,0.0,63.0,84.0,0.0,Withdrawn,1
471976,DDD,2014J,M,HE Qualification,90-100%,0-35,False,0,60,99.0,0.0,45.0,0.0,Fail,1
472073,DDD,2014J,M,Lower Than A Level,20-30%,0-35,False,0,60,481.0,0.0,78.6,62.0,Pass,0
472616,DDD,2014J,M,Lower Than A Level,90-100%,0-35,False,0,150,356.0,0.0,72.16666666666667,91.0,Distinction,0
472649,DDD,2014J,F,A Level or Equivalent,40-50%,0-35,False,0,150,0.0,0.0,0.0,0.0,Withdrawn,1
472949,DDD,2014J,F,HE Qualification,20-30%,35-55,False,2,60,130.0,82.5,94.71428571428572,0.0,Fail,1
473129,DDD,2014J,F,A Level or Equivalent,30-40%,0-35,False,1,120,159.0,0.0,78.0,76.0,Pass,0
474119,DDD,2014J,M,A Level or Equivalent,60-70%,0-35,False,0,60,87.0,0.0,55.0,0.0,Withdrawn,1
474246,DDD,2014J,M,Lower Than A Level,10-20%,0-35,False,2,60,98.0,0.0,80.4,0.0,Fail,1
475443,DDD,2014J,M,Lower Than A Level,10-20%,0-35,False,1,60,16.0,37.0,0.0,0.0,Withdrawn,1
475839,DDD,2014J,M,Lower Than A Level,20-30%,0-35,True,0,120,150.0,0.0,44.5,0.0,Fail,1
475863,DDD,2014J,M,Lower Than A Level,Unknown,35-55,False,0,60,605.0,0.0,88.0,73.0,Pass,0
475908,DDD,2014J,F,Lower Than A Level,40-50%,0-35,False,0,60,350.0,0.0,65.0,27.0,Fail,1
477099,DDD,2014J,M,A Level or Equivalent,20-30%,0-35,False,0,180,239.0,75.0,74.33333333333333,54.0,Withdrawn,0
477354,DDD,2014J,M,Lower Than A Level,60-70%,35-55,False,0,60,1365.0,0.0,76.33333333333333,64.0,Pass,0
477556,DDD,2014J,F,A Level or Equivalent,50-60%,0-35,False,2,60,112.0,0.0,62.8,38.0,Fail,1
478326,DDD,2014J,M,Lower Than A Level,20-30%,0-35,True,0,240,76.0,0.0,70.0,0.0,Withdrawn,1
478517,DDD,2014J,M,A Level or Equivalent,60-70%,35-55,False,1,120,212.0,0.0,86.75,0.0,Fail,1
479553,DDD,2014J,M,HE Qualification,40-50%,0-35,False,0,60,621.0,0.0,74.16666666666667,49.0,Pass,0
482173,DDD,2014J,F,A Level or Equivalent,30-40%,0-35,False,1,60,202.0,0.0,93.5,87.0,Pass,0
483136,DDD,2014J,F,Lower Than A Level,0-10%,0-35,False,0,60,173.0,0.0,62.5,64.0,Pass,0
483149,DDD,2014J,F,A Level or Equivalent,40-50%,35-55,False,0,60,574.0,0.0,85.83333333333333,71.0,Pass,0
483200,DDD,2014J,F,A Level or Equivalent,50-60%,35-55,False,0,60,956.0,0.0,85.33333333333333,69.0,Pass,0
483343,DDD,2014J,F,Lower Than A Level,30-40%,0-35,False,0,240,0.0,0.0,0.0,0.0,Withdrawn,1
484130,DDD,2014J,F,A Level or Equivalent,60-70%,0-35,False,1,180,99.0,0.0,59.333333333333336,0.0,Withdrawn,1
484171,DDD,2014J,M,A Level or Equivalent,40-50%,0-35,False,1,120,0.0,0.0,0.0,0.0,Withdrawn,1
485282,DDD,2014J,F,A Level or Equivalent,60-70%,0-35,False,0,60,505.0,0.0,87.6,78.0,Pass,0
485421,DDD,2014J,M,Lower Than A Level,50-60%,0-35,False,0,120,240.0,0.0,50.8,42.0,Pass,1
485612,DDD,2014J,F,A Level or Equivalent,20-30%,0-35,False,0,180,62.0,0.0,0.0,0.0,Withdrawn,1
486244,DDD,2014J,F,A Level or Equivalent,20-30%,0-35,True,1,60,72.0,0.0,0.0,0.0,Withdrawn,1
486287,DDD,2014J,M,Lower Than A Level,50-60%,0-35,True,0,60,1111.0,0.0,75.83333333333333,71.0,Pass,0
486539,DDD,2014J,F,Lower Than A Level,0-10%,0-35,False,1,60,0.0,0.0,0.0,0.0,Withdrawn,1
487556,DDD,2014J,M,HE Qualification,90-100%,0-35,False,1,60,377.0,0.0,68.77777777777777,49.0,Pass,0
487607,DDD,2014J,M,A Level or Equivalent,70-80%,0-35,False,0,60,230.0,0.0,47.833333333333336,0.0,Fail,1
488575,DDD,2014J,M,Lower Than A Level,20-30%,0-35,False,1,60,154.0,0.0,77.57142857142857,0.0,Withdrawn,1
488941,DDD,2014J,M,Post Graduate Qualification,Unknown,55<=,False,0,120,685.0,0.0,96.5,91.0,Distinction,0
490629,DDD,2014J,M,A Level or Equivalent,50-60%,0-35,False,0,60,414.0,0.0,89.16666666666667,73.0,Pass,0
491688,DDD,2014J,M,Lower Than A Level,30-40%,0-35,True,2,90,36.0,0.0,0.0,0.0,Withdrawn,1
492254,DDD,2014J,M,Lower Than A Level,10-20%,0-35,False,0,120,0.0,0.0,0.0,0.0,Withdrawn,1
492480,DDD,2014J,M,Lower Than A Level,90-100%,0-35,False,0,60,162.0,0.0,64.33333333333333,67.0,Pass,0
492496,DDD,2014J,M,Lower Than A Level,90-100%,0-35,False,0,60,744.0,0.0,83.66666666666667,93.0,Distinction,0
493207,DDD,2014J,F,Lower Than A Level,60-70%,0-35,False,1,60,364.0,0.0,56.285714285714285,40.0,Fail,1
493434,DDD,2014J,M,Lower Than A Level,Unknown,35-55,False,1,60,5.0,0.0,83.42857142857143,0.0,Fail,1
493650,DDD,2014J,F,A Level or Equivalent,40-50%,0-35,False,0,60,74.0,0.0,67.5,0.0,Withdrawn,1
493826,DDD,2014J,M,A Level or Equivalent,0-10%,35-55,True,0,120,149.0,0.0,0.0,0.0,Withdrawn,1
493876,DDD,2014J,M,A Level or Equivalent,20-30%,0-35,False,1,60,222.0,0.0,56.0,0.0,Fail,1
495493,DDD,2014J,M,Lower Than A Level,Unknown,0-35,True,0,60,621.0,0.0,82.33333333333333,93.0,Pass,0
495615,DDD,2014J,M,Lower Than A Level,70-80%,0-35,False,0,60,458.0,0.0,75.83333333333333,64.0,Pass,0
495762,DDD,2014J,M,HE Qualification,60-70%,0-35,False,2,60,0.0,0.0,0.0,0.0,Withdrawn,1
495881,DDD,2014J,M,Lower Than A Level,60-70%,35-55,False,0,60,854.0,0.0,83.8,60.0,Pass,0
495903,DDD,2014J,M,Lower Than A Level,0-10%,0-35,False,0,60,255.0,0.0,62.5,0.0,Withdrawn,1
496154,DDD,2014J,F,A Level or Equivalent,50-60%,35-55,False,1,60,201.0,0.0,57.6,0.0,Withdrawn,1
496494,DDD,2014J,M,Lower Than A Level,50-60%,0-35,False,0,60,10.0,0.0,0.0,0.0,Fail,1
496916,DDD,2014J,M,Lower Than A Level,40-50%,35-55,False,0,60,627.0,0.0,83.66666666666667,91.0,Pass,0
497989,DDD,2014J,F,A Level or Equivalent,20-30%,0-35,True,0,120,85.0,0.0,40.0,0.0,Withdrawn,1
498326,DDD,2014J,M,A Level or Equivalent,40-50%,35-55,False,0,60,0.0,0.0,0.0,0.0,Withdrawn,1
499865,DDD,2014J,F,HE Qualification,80-90%,0-35,False,1,90,617.0,0.0,83.5,0.0,Withdrawn,1
500339,DDD,2014J,M,Lower Than A Level,70-80%,0-35,False,1,120,0.0,0.0,0.0,0.0,Withdrawn,1
500707,DDD,2014J,F,A Level or Equivalent,60-70%,35-55,True,2,60,169.0,0.0,65.14285714285714,0.0,Fail,1
502470,DDD,2014J,M,Lower Than A Level,30-40%,0-35,False,0,60,238.0,0.0,70.4,53.0,Pass,0
502557,DDD,2014J,M,HE Qualification,20-30%,0-35,False,1,60,273.0,0.0,67.66666666666667,0.0,Withdrawn,1
504034,DDD,2014J,F,A Level or Equivalent,0-10%,0-35,False,1,120,2.0,0.0,62.0,0.0,Withdrawn,1
